m_chi_GeV,m_V_keV,alpha_chi,cooling_brem_r0p1,sigma_eff_cm2_per_g
1778.2794100389228,0.1,0.00630957344480193,7.462596201636438e-16,0.9252223952227976
1778.2794100389228,0.1,0.01,2.9709130588167613e-15,2.324053580688941
1778.2794100389228,0.1,0.01584893192461114,1.182741791805978e-14,5.83775865543381
1778.2794100389228,0.1,0.025118864315095822,4.70857988231252e-14,14.663786757011811
1778.2794100389228,0.1,0.039810717055349734,1.8745194142725532e-13,36.83376698948779
1778.2794100389228,0.1,0.06309573444801936,7.462596201636458e-13,92.52223952227992
1778.2794100389228,0.1778279410038923,0.002511886431509582,4.681570773008593e-17,0.1407296279855978
1778.2794100389228,0.1778279410038923,0.003981071705534973,1.863766894188397e-16,0.35349684304841356
1778.2794100389228,0.1778279410038923,0.00630957344480193,7.419789648166207e-16,0.8879439236347807
1778.2794100389228,0.1778279410038923,0.01,2.953871462933581e-15,2.230414293719586
1778.2794100389228,0.1778279410038923,0.01584893192461114,1.1759574102872089e-14,5.6025474010392555
1778.2794100389228,0.1778279410038923,0.025118864315095822,4.681570773008594e-14,14.07296279855978
1778.2794100389228,0.1778279410038923,0.039810717055349734,1.863766894188397e-13,35.34968430484136
1778.2794100389228,0.1778279410038923,0.06309573444801936,7.419789648166226e-13,88.79439236347822
1778.2794100389228,0.31622776601683794,0.002511886431509582,4.6367993678688416e-17,0.13482138840114755
1778.2794100389228,0.31622776601683794,0.003981071705534973,1.845943076766506e-16,0.3386560162021252
1778.2794100389228,0.31622776601683794,0.00630957344480193,7.348831752943297e-16,0.8506654520472059
1778.2794100389228,0.31622776601683794,0.01,2.9256226160379563e-15,2.1367750067513414
1778.2794100389228,0.31622776601683794,0.01584893192461114,1.1647113417781928e-14,5.3673361466474905
1778.2794100389228,0.31622776601683794,0.025118864315095822,4.6367993678688425e-14,13.482138840114755
1778.2794100389228,0.31622776601683794,0.039810717055349734,1.8459430767665062e-13,33.86560162021252
1778.2794100389228,0.31622776601683794,0.06309573444801936,7.348831752943316e-13,85.06654520472074
1778.2794100389228,0.5623413251903491,0.002511886431509582,4.566970408545375e-17,0.12891314881690966
1778.2794100389228,0.5623413251903491,0.003981071705534973,1.818143667347546e-16,0.3238151893563703
1778.2794100389228,0.5623413251903491,0.00630957344480193,7.238160310674892e-16,0.813386980460971
1778.2794100389228,0.5623413251903491,0.01,2.881563521295407e-15,2.043135719786463
1778.2794100389228,0.5623413251903491,0.01584893192461114,1.147171100233088e-14,5.132124892264179
1778.2794100389228,0.5623413251903491,0.025118864315095822,4.5669704085453767e-14,12.891314881690969
1778.2794100389228,0.5623413251903491,0.039810717055349734,1.8181436673475458e-13,32.38151893563703
1778.2794100389228,0.5623413251903491,0.06309573444801936,7.23816031067491e-13,81.33869804609725
1778.2794100389228,1.0,0.002511886431509582,4.457016588468744e-17,0.12300490923331422
1778.2794100389228,1.0,0.003981071705534973,1.77437026314529e-16,0.3089743625122291
1778.2794100389228,1.0,0.00630957344480193,7.063895249750344e-16,0.7761085088787897
1778.2794100389228,1.0,0.01,2.8121873509644027e-15,1.9494964328317659
1778.2794100389228,1.0,0.01584893192461114,1.1195519493587744e-14,4.896913637906444
1778.2794100389228,1.0,0.025118864315095822,4.457016588468745e-14,12.300490923331424
1778.2794100389228,1.0,0.039810717055349734,1.7743702631452898e-13,30.897436251222913
1778.2794100389228,1.0,0.06309573444801936,7.063895249750364e-13,77.61085088787911
1778.2794100389228,100.0,0.06309573444801936,4.262648604610596e-14,47.78807950636105
1778.2794100389228,177.82794100389228,0.003981071705534973,1.8608523396289598e-18,0.17540699009360727
1778.2794100389228,177.82794100389228,0.00630957344480193,7.408186597475394e-18,0.4406024384080669
1778.2794100389228,177.82794100389228,0.01,2.949252205253273e-17,1.1067432867272595
1778.2794100389228,177.82794100389228,0.01584893192461114,1.1741184506820438e-16,2.780013445094522
1778.2794100389228,177.82794100389228,0.025118864315095822,4.67424974295685e-16,6.983078052147139
1778.2794100389228,177.82794100389228,0.039810717055349734,1.86085233962896e-15,17.540699009360726
1778.2794100389228,177.82794100389228,0.06309573444801936,7.408186597475415e-15,44.06024384080677
1778.2794100389228,316.22776601683796,0.003981071705534973,8.615136337952882e-20,0.160566297243194
1778.2794100389228,316.22776601683796,0.00630957344480193,3.4297475514350337e-19,0.4033243034029126
1778.2794100389228,316.22776601683796,0.01,1.3654070934145882e-18,1.01310484521583
1778.2794100389228,316.22776601683796,0.01584893192461114,5.43578354612957e-18,2.5448043143942587
1778.2794100389228,316.22776601683796,0.025118864315095822,2.1640244072909018e-17,6.392259428173984
1778.2794100389228,316.22776601683796,0.039810717055349734,8.615136337952882e-17,16.0566297243194
1778.2794100389228,316.22776601683796,0.06309573444801936,3.4297475514350426e-16,40.33243034029133
1778.2794100389228,562.341325190349,0.01584893192461114,3.0662526152396386e-20,2.30959923966683
1778.2794100389228,562.341325190349,0.025118864315095822,1.2206971528553154e-19,5.801450992343958
1778.2794100389228,562.341325190349,0.039810717055349734,4.859682896259387e-19,14.57258603073656
1778.2794100389228,562.341325190349,0.06309573444801936,1.934674607617051e-18,36.604681122613236
1778.2794100389228,562.341325190349,0.1,7.702078339801206e-18,91.94680184162696
3162.2776601683795,1e-06,0.003981071705534973,3.3630102830434935e-17,0.12092211673083535
3162.2776601683795,1e-06,0.00630957344480193,1.3388385083247588e-16,0.30374262428560256
3162.2776601683795,1e-06,0.01,5.330012103772352e-16,0.7629669766141178
3162.2776601683795,1e-06,0.01584893192461114,2.121916037648707e-15,1.9164863962468912
3162.2776601683795,1e-06,0.025118864315095822,8.44749989900416e-15,4.813996174905263
3162.2776601683795,1e-06,0.039810717055349734,3.363010283043494e-14,12.092211673083535
3162.2776601683795,1e-06,0.06309573444801936,1.3388385083247624e-13,30.374262428560307
3162.2776601683795,1e-06,0.1,5.330012103772353e-13,76.2966976614118
3162.2776601683795,1.778279410038923e-06,0.003981071705534973,3.363009969613581e-17,0.11828300304991794
3162.2776601683795,1.778279410038923e-06,0.00630957344480193,1.3388383835460632e-16,0.2971134704392948
3162.2776601683795,1.778279410038923e-06,0.01,5.330011607019417e-16,0.746315295015188
3162.2776601683795,1.778279410038923e-06,0.01584893192461114,2.1219158398878014e-15,1.8746592631767214
3162.2776601683795,1.778279410038923e-06,0.025118864315095822,8.447499111703815e-15,4.708931166877358
3162.2776601683795,1.778279410038923e-06,0.039810717055349734,3.363009969613581e-14,11.828300304991794
3162.2776601683795,1.778279410038923e-06,0.06309573444801936,1.3388383835460667e-13,29.711347043929536
3162.2776601683795,1.778279410038923e-06,0.1,5.330011607019418e-13,74.6315295015188
3162.2776601683795,3.162277660168379e-06,0.003981071705534973,3.3630094466203493e-17,0.11564388936900055
3162.2776601683795,3.162277660168379e-06,0.00630957344480193,1.3388381753387075e-16,0.2904843165929871
3162.2776601683795,3.162277660168379e-06,0.01,5.330010778131005e-16,0.7296636134162581
3162.2776601683795,3.162277660168379e-06,0.01584893192461114,2.121915509901381e-15,1.8328321301065518
3162.2776601683795,3.162277660168379e-06,0.025118864315095822,8.447497798004212e-15,4.603866158849453
3162.2776601683795,3.162277660168379e-06,0.039810717055349734,3.363009446620349e-14,11.564388936900055
3162.2776601683795,3.162277660168379e-06,0.06309573444801936,1.338838175338711e-13,29.048431659298764
3162.2776601683795,3.162277660168379e-06,0.1,5.330010778131005e-13,72.96636134162581
1778.2794100389228,1.7782794100389228,0.002511886431509582,4.2797056380085666e-17,0.11709666965165828
1778.2794100389228,1.7782794100389228,0.003981071705534973,1.7037815023494376e-16,0.29413353567295974
1778.2794100389228,1.7782794100389228,0.00630957344480193,6.782876331417202e-16,0.7388300373088458
1778.2794100389228,1.7782794100389228,0.01,2.7003117045147906e-15,1.8558571459078081
1778.2794100389228,1.7782794100389228,0.01584893192461114,1.0750134522968758e-14,4.661702383625921
1778.2794100389228,1.7782794100389228,0.025118864315095822,4.279705638008568e-14,11.70966696516583
1778.2794100389228,1.7782794100389228,0.039810717055349734,1.7037815023494375e-13,29.413353567295974
1778.2794100389228,1.7782794100389228,0.06309573444801936,6.78287633141722e-13,73.88300373088471
1778.2794100389228,3.1622776601683795,0.002511886431509582,4.017212301042722e-17,0.11118843007584446
1778.2794100389228,3.1622776601683795,0.003981071705534973,1.5992810226808193e-16,0.2792927088483651
1778.2794100389228,3.1622776601683795,0.00630957344480193,6.366852428593634e-16,0.7015515657757632
1778.2794100389228,3.1622776601683795,0.01,2.5346896056790766e-15,1.7622178590764415
1778.2794100389228,3.1622776601683795,0.01584893192461114,1.009078107148258e-14,4.426491129577978
1778.2794100389228,3.1622776601683795,0.025118864315095822,4.0172123010427224e-14,11.118843007584447
1778.2794100389228,3.1622776601683795,0.039810717055349734,1.5992810226808193e-13,27.929270884836512
1778.2794100389228,3.1622776601683795,0.06309573444801936,6.36685242859365e-13,70.15515657757643
1778.2794100389228,5.623413251903491,0.002511886431509582,3.6389827518155774e-17,0.10528019051758432
1778.2794100389228,5.623413251903491,0.003981071705534973,1.4487051270182765e-16,0.26445188206786335
1778.2794100389228,5.623413251903491,0.00630957344480193,5.767398990835899e-16,0.6642730943534367
1778.2794100389228,5.623413251903491,0.01,2.296042893694778e-15,1.668578572523282
1778.2794100389228,5.623413251903491,0.01584893192461114,9.140711398782933e-15,4.191279876228859
1778.2794100389228,5.623413251903491,0.025118864315095822,3.6389827518155785e-14,10.528019051758433
1778.2794100389228,5.623413251903491,0.039810717055349734,1.4487051270182766e-13,26.445188206786334
1778.2794100389228,5.623413251903491,0.06309573444801936,5.767398990835915e-13,66.42730943534379
1778.2794100389228,10.0,0.003981071705534973,1.227550521153518e-16,0.24961105541948206
1778.2794100389228,10.0,0.00630957344480193,4.886966646878972e-16,0.6269946232629822
1778.2794100389228,10.0,0.01,1.9455364643783018e-15,1.5749392868037468
1778.2794100389228,10.0,0.01584893192461114,7.745320170423014e-15,3.95606862497371
1778.2794100389228,10.0,0.025118864315095822,3.083467498078041e-14,9.937195101192232
1778.2794100389228,10.0,0.039810717055349734,1.227550521153518e-13,24.961105541948207
1778.2794100389228,10.0,0.06309573444801936,4.886966646878985e-13,62.699462326298324
1778.2794100389228,17.78279410038923,0.003981071705534973,9.48329305575366e-17,0.23477022916577586
1778.2794100389228,17.78279410038923,0.00630957344480193,3.775366965955712e-16,0.5897161531639064
1778.2794100389228,17.78279410038923,0.01,1.5030006606177716e-15,1.4813000035744428
1778.2794100389228,17.78279410038923,0.01584893192461114,5.9835534033857896e-15,3.7208573799737383
1778.2794100389228,17.78279410038923,0.025118864315095822,2.3820955152776686e-14,9.346371166338328
1778.2794100389228,17.78279410038923,0.039810717055349734,9.48329305575366e-14,23.477022916577585
1778.2794100389228,17.78279410038923,0.06309573444801936,3.775366965955722e-13,58.97161531639074
1778.2794100389228,31.622776601683793,0.003981071705534973,6.352765688216818e-17,0.21992940408700853
1778.2794100389228,31.622776601683793,0.00630957344480193,2.5290815733253335e-16,0.5524376860161437
1778.2794100389228,31.622776601683793,0.01,1.0068455092555368e-15,1.387660727758502
1778.2794100389228,31.622776601683793,0.01584893192461114,4.008324168742173e-15,3.4856461535952934
1778.2794100389228,31.622776601683793,0.025118864315095822,1.5957425934791472e-14,8.755547278259582
1778.2794100389228,31.622776601683793,0.039810717055349734,6.352765688216817e-14,21.992940408700854
1778.2794100389228,31.622776601683793,0.06309573444801936,2.5290815733253403e-13,55.24376860161447
1778.2794100389228,56.23413251903491,0.003981071705534973,3.202186121118372e-17,0.20508858249245668
1778.2794100389228,56.23413251903491,0.00630957344480193,1.2748132562641113e-16,0.5151592276203346
1778.2794100389228,56.23413251903491,0.01,5.075122984353964e-16,1.2940214739264748
1778.2794100389228,56.23413251903491,0.01584893192461114,2.0204428515121797e-15,3.2504349824379424
1778.2794100389228,56.23413251903491,0.025118864315095822,8.043527868805547e-15,8.164723528889954
1778.2794100389228,56.23413251903491,0.039810717055349734,3.2021861211183723e-14,20.50885824924567
1778.2794100389228,56.23413251903491,0.06309573444801936,1.2748132562641146e-13,51.51592276203355
1778.2794100389228,100.0,0.003981071705534973,1.0707289192214592e-17,0.19024777118462954
1778.2794100389228,100.0,0.00630957344480193,4.2626486046105846e-17,0.4778807950636097
1778.2794100389228,100.0,0.01,1.696990975045335e-16,1.2003822849992924
1778.2794100389228,100.0,0.01584893192461114,6.755842755301195e-16,3.0152239743141904
1778.2794100389228,100.0,0.025118864315095822,2.689549444017305e-15,7.573900189042212
1778.2794100389228,100.0,0.039810717055349734,1.0707289192214591e-14,19.024777118462953
3162.2776601683795,0.0005623413251903491,0.00630957344480193,1.3387737223830025e-16,0.23082193197621775
3162.2776601683795,0.0005623413251903491,0.01,5.32975418629271e-16,0.5797984790258891
3162.2776601683795,0.0005623413251903491,0.01584893192461114,2.1218133588506504e-15,1.4563879324750237
3162.2776601683795,0.0005623413251903491,0.025118864315095822,8.447091127346458e-15,3.658281086598306
3162.2776601683795,0.0005623413251903491,0.039810717055349734,3.362847548115443e-14,9.189186624074397
3162.2776601683795,0.0005623413251903491,0.06309573444801936,1.3387737223830062e-13,23.082193197621816
3162.2776601683795,0.0005623413251903491,0.1,5.32975418629271e-13,57.979847902588915
3162.2776601683795,0.001,0.00630957344480193,1.3387297334893957e-16,0.22419277812991004
3162.2776601683795,0.001,0.01,5.329579063353014e-16,0.5631467974269592
3162.2776601683795,0.001,0.01584893192461114,2.121743641152629e-15,1.4145607994048541
3162.2776601683795,0.001,0.025118864315095822,8.44681357619149e-15,3.553216078570401
3162.2776601683795,0.001,0.039810717055349734,3.3627370530104555e-14,8.925275255982656
3162.2776601683795,0.001,0.06309573444801936,1.3387297334893994e-13,22.419277812991044
3162.2776601683795,0.001,0.1,5.329579063353015e-13,56.31467974269592
3162.2776601683795,0.0017782794100389228,0.00630957344480193,1.3386507012423193e-16,0.21756362428360235
3162.2776601683795,0.0017782794100389228,0.01,5.329264430310353e-16,0.5464951158280293
3162.2776601683795,0.0017782794100389228,0.01584893192461114,2.1216183834822528e-15,1.3727336663346843
3162.2776601683795,0.0017782794100389228,0.025118864315095822,8.446314916424055e-15,3.4481510705424956
3162.2776601683795,0.0017782794100389228,0.039810717055349734,3.362538532981373e-14,8.661363887890918
3162.2776601683795,0.0017782794100389228,0.06309573444801936,1.338650701242323e-13,21.756362428360273
3162.2776601683795,0.0017782794100389228,0.1,5.329264430310354e-13,54.64951158280294
3162.2776601683795,0.0031622776601683794,0.00630957344480193,1.3385193789707697e-16,0.21093447043729463
3162.2776601683795,0.0031622776601683794,0.01,5.32874162693078e-16,0.5298434342290994
3162.2776601683795,0.0031622776601683794,0.01584893192461114,2.121410251708055e-15,1.3309065332645145
3162.2776601683795,0.0031622776601683794,0.025118864315095822,8.445486328906773e-15,3.3430860625145904
3162.2776601683795,0.0031622776601683794,0.039810717055349734,3.362208666349312e-14,8.397452519799177
3162.2776601683795,0.0031622776601683794,0.06309573444801936,1.3385193789707733e-13,21.0934470437295
3162.2776601683795,0.0031622776601683794,0.1,5.32874162693078e-13,52.98434342290995
3162.2776601683795,0.005623413251903491,0.00630957344480193,1.3383053142194942e-16,0.20430531659098694
3162.2776601683795,0.005623413251903491,0.01,5.327889419806324e-16,0.5131917526301696
3162.2776601683795,0.005623413251903491,0.01584893192461114,2.1210709819410126e-15,1.2890794001943449
3162.2776601683795,0.005623413251903491,0.025118864315095822,8.444135671636656e-15,3.2380210544866856
3162.2776601683795,0.005623413251903491,0.039810717055349734,3.361670960005118e-14,8.133541151707439
3162.2776601683795,0.005623413251903491,0.06309573444801936,1.3383053142194977e-13,20.43053165909873
3162.2776601683795,0.005623413251903491,0.1,5.327889419806325e-13,51.319175263016966
3162.2776601683795,0.01,0.00630957344480193,1.3379297693685516e-16,0.19767616274467928
3162.2776601683795,0.01,0.01,5.326394348826078e-16,0.4965400710312398
3162.2776601683795,0.01,0.01584893192461114,2.1204757834632896e-15,1.2472522671241755
3162.2776601683795,0.01,0.025118864315095822,8.441766143817816e-15,3.1329560464587813
3162.2776601683795,0.01,0.039810717055349734,3.360727633989612e-14,7.869629783615701
3162.2776601683795,0.01,0.06309573444801936,1.337929769368555e-13,19.767616274467965
3162.2776601683795,0.01,0.1,5.326394348826078e-13,49.65400710312399
3162.2776601683795,0.01778279410038923,0.00630957344480193,1.3373029464162942e-16,0.19104700889837173
3162.2776601683795,0.01778279410038923,0.01,5.323898921706466e-16,0.4798883894323103
3162.2776601683795,0.01778279410038923,0.01584893192461114,2.119482336033379e-15,1.2054251340540065
3162.2776601683795,0.01778279410038923,0.025118864315095822,8.437811158363662e-15,3.0278910384308784
3162.2776601683795,0.01778279410038923,0.039810717055349734,3.359153125920878e-14,7.605718415523967
3162.2776601683795,0.01778279410038923,0.06309573444801936,1.3373029464162976e-13,19.104700889837208
3162.2776601683795,0.01778279410038923,0.1,5.323898921706467e-13,47.98883894323103
3162.2776601683795,0.03162277660168379,0.00630957344480193,1.3362893933251196e-16,0.18441785505206446
3162.2776601683795,0.03162277660168379,0.01,5.319863894173134e-16,0.46323670783338156
3162.2776601683795,0.03162277660168379,0.01584893192461114,2.117875962638978e-15,1.1635980009838396
3162.2776601683795,0.03162277660168379,0.025118864315095822,8.431416070694689e-15,2.9228260304029803
3162.2776601683795,0.03162277660168379,0.039810717055349734,3.356607195663542e-14,7.341807047432245
3162.2776601683795,0.03162277660168379,0.06309573444801936,1.336289393325123e-13,18.44178550520648
3162.2776601683795,0.03162277660168379,0.1,5.319863894173134e-13,46.32367078333816
3162.2776601683795,0.05623413251903491,0.00630957344480193,1.334559400384957e-16,0.17778870120575813
3162.2776601683795,0.05623413251903491,0.01,5.312976668228277e-16,0.44658502623445506
3162.2776601683795,0.05623413251903491,0.01584893192461114,2.1151341086051087e-15,1.1217708679136784
3162.2776601683795,0.05623413251903491,0.025118864315095822,8.420500553179744e-15,2.817761022375097
3162.2776601683795,0.05623413251903491,0.039810717055349734,3.35226164987054e-14,7.077895679340559
3162.2776601683795,0.05623413251903491,0.06309573444801936,1.3345594003849605e-13,17.778870120575842
3162.2776601683795,0.05623413251903491,0.1,5.312976668228277e-13,44.65850262344551
3162.2776601683795,0.1,0.00630957344480193,1.3316701735218415e-16,0.17115954735945457
3162.2776601683795,0.1,0.01,5.301474448912656e-16,0.4299333446355356
3162.2776601683795,0.1,0.01584893192461114,2.1105549926182812e-15,1.079943734843535
3162.2776601683795,0.1,0.025118864315095822,8.402270764088223e-15,2.7126960143472574
3162.2776601683795,0.1,0.039810717055349734,3.3450042401155275e-14,6.813984311248985
3162.2776601683795,0.1,0.06309573444801936,1.331670173521845e-13,17.115954735945486
3162.2776601683795,0.1,0.1,5.301474448912657e-13,42.993334463553566
3162.2776601683795,0.1778279410038923,0.00630957344480193,1.327058117080475e-16,0.16453039351315954
3162.2776601683795,0.1778279410038923,0.01,5.283113521509602e-16,0.4132816630366376
3162.2776601683795,0.1778279410038923,0.01584893192461114,2.1032453757611128e-15,1.0381166017734451
3162.2776601683795,0.1778279410038923,0.025118864315095822,8.373170655239848e-15,2.607631006319553
3162.2776601683795,0.1778279410038923,0.039810717055349734,3.333419278119102e-14,6.550072943157749
3162.2776601683795,0.1778279410038923,0.06309573444801936,1.3270581170804785e-13,16.453039351315983
3162.2776601683795,0.1778279410038923,0.1,5.283113521509602e-13,41.328166303663764
3162.2776601683795,0.31622776601683794,0.00630957344480193,1.3194459158153908e-16,0.1579012396668904
3162.2776601683795,0.31622776601683794,0.01,5.252808802436337e-16,0.3966299814378046
3162.2776601683795,0.31622776601683794,0.01584893192461114,2.091180849796437e-15,0.9962894687035186
3162.2776601683795,0.31622776601683794,0.025118864315095822,8.325140912281185e-15,2.5025659982922592
3162.2776601683795,0.31622776601683794,0.039810717055349734,3.314298293047418e-14,6.2861615750675455
3162.2776601683795,0.31622776601683794,0.06309573444801936,1.3194459158153943e-13,15.790123966689068
3162.2776601683795,0.31622776601683794,0.1,5.252808802436338e-13,39.66299814378046
3162.2776601683795,0.31622776601683794,0.15848931924611143,2.0911808497964377e-12,99.62894687035188
3162.2776601683795,0.5623413251903491,0.00630957344480193,1.3068276194099305e-16,0.15127208582069987
3162.2776601683795,0.5623413251903491,0.01,5.202574459644507e-16,0.37997829983916903
3162.2776601683795,0.5623413251903491,0.01584893192461114,2.0711821977229667e-15,0.9544623356340883
3162.2776601683795,0.5623413251903491,0.025118864315095822,8.245524844362654e-15,2.397500990266211
3162.2776601683795,0.5623413251903491,0.039810717055349734,3.282602565517776e-14,6.022250206980471
3162.2776601683795,0.5623413251903491,0.06309573444801936,1.306827619409934e-13,15.127208582070013
3162.2776601683795,0.5623413251903491,0.1,5.202574459644507e-13,37.99782998391691
3162.2776601683795,0.5623413251903491,0.15848931924611143,2.0711821977229674e-12,95.44623356340885
3162.2776601683795,1.0,0.00630957344480193,1.287147144703409e-16,0.14464293197474762
3162.2776601683795,1.0,0.01,5.124225078638876e-16,0.36332661824113205
3162.2776601683795,1.0,0.01584893192461114,2.0399907473361975e-15,0.9126352025661614
3162.2776601683795,1.0,0.025118864315095822,8.12134944377329e-15,2.2924359822439397
3162.2776601683795,1.0,0.039810717055349734,3.233167448136797e-14,5.7583388389028825
3162.2776601683795,1.0,0.06309573444801936,1.2871471447034125e-13,14.464293197474788
3162.2776601683795,1.0,0.1,5.124225078638877e-13,36.3326618241132
3162.2776601683795,1.0,0.15848931924611143,2.039990747336198e-12,91.26352025661615
3162.2776601683795,1.7782794100389228,0.00630957344480193,1.256157947730279e-16,0.1380137781295162
3162.2776601683795,1.7782794100389228,0.01,5.000854863391898e-16,0.3466749366449057
3162.2776601683795,1.7782794100389228,0.01584893192461114,1.990876180013647e-15,0.8708080695027826
3162.2776601683795,1.7782794100389228,0.025118864315095822,7.925820829475891e-15,2.1873709742330925
3162.2776601683795,1.7782794100389228,0.039810717055349734,3.155326104736614e-14,5.49442747085399
3162.2776601683795,1.7782794100389228,0.06309573444801936,1.2561579477302824e-13,13.801377812951644
3162.2776601683795,1.7782794100389228,0.1,5.000854863391899e-13,34.66749366449057
3162.2776601683795,1.7782794100389228,0.15848931924611143,1.9908761800136474e-12,87.08080695027827
5623.413251903491,1e-05,0.06309573444801936,2.3808277195958315e-14,5.047737913456684
5623.413251903491,1e-05,0.1,9.478245870236303e-14,12.679344374628311
5623.413251903491,1e-05,0.15848931924611143,3.7733576452101495e-13,31.849073095066206
5623.413251903491,1e-05,0.25118864315095824,1.5022007356210217e-12,80.00125456365369
5623.413251903491,1.778279410038923e-05,0.01,9.47824134478495e-17,0.123832309493293
5623.413251903491,1.778279410038923e-05,0.01584893192461114,3.773355843595516e-16,0.3110526979986979
5623.413251903491,1.778279410038923e-05,0.025118864315095822,1.5022000183853173e-15,0.7813290515873771
5623.413251903491,1.778279410038923e-05,0.039810717055349734,5.980365989247892e-15,1.9626098432265788
5623.413251903491,1.778279410038923e-05,0.06309573444801936,2.3808265828538468e-14,4.929853035547991
5623.413251903491,1.778279410038923e-05,0.1,9.478241344784952e-14,12.3832309493293
5623.413251903491,1.778279410038923e-05,0.15848931924611143,3.7733558435955167e-13,31.105269799869795
5623.413251903491,1.778279410038923e-05,0.25118864315095824,1.5022000183853176e-12,78.13290515873771
5623.413251903491,3.1622776601683795e-05,0.01,9.478233805077915e-17,0.1208711752403029
5623.413251903491,3.1622776601683795e-05,0.01584893192461114,3.7733528419840816e-16,0.3036146650467338
5623.413251903491,3.1622776601683795e-05,0.025118864315095822,1.5021988234222822e-15,0.7626455575382173
5623.413251903491,3.1622776601683795e-05,0.039810717055349734,5.980361232014363e-15,1.9156790280313043
5623.413251903491,3.1622776601683795e-05,0.06309573444801936,2.380824688965067e-14,4.8119681576392965
5623.413251903491,3.1622776601683795e-05,0.1,9.478233805077916e-14,12.08711752403029
5623.413251903491,3.1622776601683795e-05,0.15848931924611143,3.7733528419840824e-13,30.361466504673384
5623.413251903491,3.1622776601683795e-05,0.25118864315095824,1.5021988234222824e-12,76.26455575382174
5623.413251903491,5.623413251903491e-05,0.01,9.478221028928135e-17,0.1179100409873128
5623.413251903491,5.623413251903491e-05,0.01584893192461114,3.773347755707242e-16,0.2961766320947697
5623.413251903491,5.623413251903491e-05,0.025118864315095822,1.5021967985390008e-15,0.7439620634890575
5623.413251903491,5.623413251903491e-05,0.039810717055349734,5.980353170808825e-15,1.86874821283603
5623.413251903491,5.623413251903491e-05,0.06309573444801936,2.380821479741339e-14,4.694083279730603
5623.413251903491,5.623413251903491e-05,0.1,9.478221028928136e-14,11.79100409873128
5623.413251903491,5.623413251903491e-05,0.15848931924611143,3.773347755707243e-13,29.617663209476977
5623.413251903491,5.623413251903491e-05,0.25118864315095824,1.502196798539001e-12,74.39620634890575
5623.413251903491,0.0001,0.01,9.478198094915476e-17,0.11494890673432269
5623.413251903491,0.0001,0.01584893192461114,3.773338625512353e-16,0.2887385991428056
5623.413251903491,0.0001,0.025118864315095822,1.502193163742947e-15,0.7252785694398977
5623.413251903491,0.0001,0.039810717055349734,5.9803387004251e-15,1.8218173976407557
5623.413251903491,0.0001,0.06309573444801936,2.3808157189778173e-14,4.57619840182191
5623.413251903491,0.0001,0.1,9.478198094915478e-14,11.49489067343227
5623.413251903491,0.0001,0.15848931924611143,3.773338625512354e-13,28.873859914280565
5623.413251903491,0.0001,0.25118864315095824,1.5021931637429474e-12,72.52785694398978
5623.413251903491,0.00017782794100389227,0.01,9.478159970786169e-17,0.1119877724813326
5623.413251903491,0.00017782794100389227,0.01584893192461114,3.7733234480231045e-16,0.2813005661908415
5623.413251903491,0.00017782794100389227,0.025118864315095822,1.5021871214756464e-15,0.7065950753907378
5623.413251903491,0.00017782794100389227,0.039810717055349734,5.980314645725711e-15,1.7748865824454811
5623.413251903491,0.00017782794100389227,0.06309573444801936,2.3808061426295054e-14,4.458313523913216
5623.413251903491,0.00017782794100389227,0.1,9.47815997078617e-14,11.19877724813326
5623.413251903491,0.00017782794100389227,0.15848931924611143,3.773323448023105e-13,28.130056619084154
5623.413251903491,0.00017782794100389227,0.25118864315095824,1.5021871214756466e-12,70.6595075390738
5623.413251903491,0.00031622776601683794,0.01,9.478096824563883e-17,0.10902663822834249
5623.413251903491,0.00031622776601683794,0.01584893192461114,3.773298309059219e-16,0.2738625332388774
5623.413251903491,0.00031622776601683794,0.025118864315095822,1.5021771134738632e-15,0.6879115813415781
5623.413251903491,0.00031622776601683794,0.039810717055349734,5.9802748031529835e-15,1.7279557672502068
5623.413251903491,0.00031622776601683794,0.06309573444801936,2.380790281015609e-14,4.340428646004523
5623.413251903491,0.00031622776601683794,0.1,9.478096824563883e-14,10.90266382283425
5623.413251903491,0.00031622776601683794,0.15848931924611143,3.7732983090592197e-13,27.386253323887743
5623.413251903491,0.00031622776601683794,0.25118864315095824,1.5021771134738633e-12,68.79115813415781
5623.413251903491,0.0005623413251903491,0.01,9.477982145680648e-17,0.10606550397535239
5623.413251903491,0.0005623413251903491,0.01584893192461114,3.773252654573492e-16,0.2664245002869133
5623.413251903491,0.0005623413251903491,0.025118864315095822,1.5021589380957274e-15,0.6692280872924183
5623.413251903491,0.0005623413251903491,0.039810717055349734,5.98020244566935e-15,1.6810249520549323
5623.413251903491,0.0005623413251903491,0.06309573444801936,2.3807614749825312e-14,4.2225437680958295
5623.413251903491,0.0005623413251903491,0.1,9.47798214568065e-14,10.606550397535239
5623.413251903491,0.0005623413251903491,0.15848931924611143,3.773252654573493e-13,26.642450028691332
5623.413251903491,0.0005623413251903491,0.25118864315095824,1.5021589380957277e-12,66.92280872924184
5623.413251903491,0.001,0.01,9.47779213005308e-17,0.10310436972236228
5623.413251903491,0.001,0.01584893192461114,3.7731770079896395e-16,0.2589864673349492
5623.413251903491,0.001,0.025118864315095822,1.5021288226482678e-15,0.6505445932432585
